KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000847001,T000847002,T000847003,T000847004,T000847005,T000847006,T000847007,T000847008,T000847009,T000847010,T000847011,T000847012,T000847013,T000847014,T000847015,T000847016,T000847017,T000847018,T000847019,T000847020,T000847021,T000847022,T000847023,T000847024,T000847025,T000847026,T000847027,T000847028,T000847029,T000847030,T000847031,T000847032,T000847033,T000847034,T000847035,T000847036,T000847037,T000847038,T000847039,T000847040,T000847041
533853341,0,,,295,137,158,57,27,30,238,110,128,163,78,85,229,105,124,75,32,43,50,20,30,0,0,0,92,91,11,22,26,24,7,0,1,80,71,9,16,36,0,8,7
533853343,0,,,481,231,250,58,26,32,423,205,218,281,152,129,400,195,205,142,53,89,92,32,60,6,2,4,174,173,58,40,32,26,11,5,1,114,101,13,13,61,5,18,13
533853344,0,,,78,39,39,5,2,3,73,37,36,39,20,19,67,35,32,34,17,17,22,9,13,0,0,0,32,32,9,12,5,2,2,2,0,22,18,4,1,23,0,7,5
533853351,0,,,61,33,28,3,2,1,58,31,27,37,20,17,52,28,24,21,11,10,8,4,4,0,0,0,26,26,6,8,9,3,0,0,0,20,19,1,0,14,1,3,7
533853352,0,,,50,24,26,9,5,4,41,19,22,28,13,15,40,18,22,13,6,7,3,1,2,2,1,1,15,15,1,4,4,3,1,2,0,13,9,4,3,8,0,1,2
533853353,0,,,110,54,56,18,11,7,92,43,49,61,33,28,88,40,48,31,10,21,16,7,9,0,0,0,42,42,8,16,8,6,3,0,1,33,28,5,3,22,0,6,7
533853354,0,,,19,9,10,0,0,0,19,9,10,11,6,5,19,9,10,8,3,5,2,0,2,0,0,0,10,10,3,5,2,0,0,0,0,7,6,1,0,6,0,1,2
533853361,1,,533853363,68,32,36,10,3,7,60,30,30,37,19,18,56,27,29,23,11,12,11,4,7,0,0,0,21,21,4,8,4,0,1,3,2,18,12,6,1,15,0,3,3
533853363,2,533853361,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533853371,2,533853374,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533853373,0,,,24,13,11,1,1,0,23,12,11,16,9,7,20,10,10,7,3,4,2,1,1,0,0,0,10,10,2,4,2,2,0,0,0,8,8,0,0,5,0,1,2
533853374,1,,533853371,25,11,14,0,0,0,29,13,16,15,7,8,27,13,14,14,6,8,10,4,6,0,0,0,15,15,8,7,1,1,0,0,0,9,9,0,0,9,0,3,5
533853383,0,,,10,4,6,0,0,0,10,4,6,6,2,4,10,4,6,4,2,2,2,1,1,0,0,0,5,5,1,3,1,0,0,0,0,4,4,0,0,2,0,0,1
533853401,0,,,232,106,126,28,13,15,204,93,111,127,63,64,192,87,105,77,30,47,38,15,23,1,1,0,99,99,33,29,18,12,4,2,1,65,55,10,8,57,1,20,14
533853402,0,,,345,167,178,32,16,16,313,151,162,199,102,97,299,144,155,114,49,65,74,32,42,1,0,1,131,131,29,43,22,26,7,3,1,102,80,22,9,81,0,23,20
533853403,0,,,50,23,27,9,5,4,41,18,23,21,12,9,40,17,23,20,6,14,8,3,5,0,0,0,17,17,1,7,4,3,1,1,0,16,12,4,0,13,0,1,3
533853411,0,,,40,19,21,6,2,4,34,17,17,26,13,13,32,17,15,8,4,4,3,1,2,0,0,0,14,14,4,3,2,2,2,1,0,10,8,2,2,4,0,0,2
533853412,0,,,19,9,10,2,1,1,17,8,9,12,5,7,15,7,8,5,3,2,1,1,0,0,0,0,6,6,0,3,1,1,0,1,0,6,5,1,1,3,0,0,2
533853413,0,,,85,39,46,6,2,4,79,37,42,48,22,26,74,35,39,31,15,16,17,8,9,2,0,2,42,42,11,21,9,0,1,0,0,31,31,0,1,20,0,5,9
533853414,0,,,58,31,27,5,3,2,53,28,25,35,17,18,52,27,25,18,11,7,10,5,5,1,0,1,23,23,4,10,6,1,0,2,0,18,13,5,2,13,0,1,3
533853423,1,,533853424,41,20,21,0,0,0,46,22,24,28,14,14,40,19,21,18,8,10,11,4,7,0,0,0,20,20,9,8,4,1,1,0,0,14,12,2,0,12,0,5,3
533853424,2,533853423,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533853431,0,,,200,95,105,47,24,23,153,71,82,141,66,75,137,62,75,12,5,7,6,2,4,5,1,4,70,70,5,21,27,14,2,1,0,65,62,3,14,10,0,3,1
533853432,0,,,192,92,100,22,11,11,170,81,89,93,51,42,160,76,84,77,30,47,50,19,31,2,1,1,75,75,17,30,10,8,7,3,0,58,47,11,4,52,0,12,15
533853433,0,,,11,5,6,0,0,0,11,5,6,4,2,2,11,5,6,7,3,4,3,2,1,0,0,0,7,7,3,4,0,0,0,0,0,4,4,0,0,5,0,1,2
533853434,0,,,370,187,183,37,24,13,333,163,170,222,116,106,312,151,161,111,47,64,73,27,46,2,0,2,145,145,37,44,28,25,7,3,1,108,90,18,12,76,1,19,19
533853441,0,,,217,112,105,34,20,14,183,92,91,156,79,77,156,78,78,27,13,14,16,8,8,1,0,1,68,68,5,18,21,13,8,1,2,62,55,7,8,18,2,2,6
533853442,0,,,11,5,6,0,0,0,11,5,6,5,3,2,11,5,6,6,2,4,5,2,3,0,0,0,6,6,1,5,0,0,0,0,0,5,5,0,0,4,0,1,2
533853443,0,,,173,88,85,19,12,7,154,76,78,91,46,45,146,72,74,63,30,33,27,11,16,0,0,0,65,65,18,20,11,7,4,2,3,47,34,13,6,43,1,10,12
533853444,0,,,52,23,29,5,1,4,47,22,25,27,12,15,44,20,24,20,10,10,7,3,4,0,0,0,18,18,2,8,3,2,1,2,0,16,12,4,0,13,0,2,5
533853451,0,,,119,54,65,14,8,6,105,46,59,61,29,32,98,42,56,44,17,27,20,6,14,1,0,1,48,48,13,17,5,8,5,0,0,34,27,7,5,32,1,11,9
533853452,0,,,58,28,30,2,0,2,56,28,28,30,14,16,53,27,26,26,14,12,10,5,5,0,0,0,28,28,5,18,3,2,0,0,0,23,22,1,0,16,0,3,9
533853453,0,,,22,10,12,5,2,3,17,8,9,11,5,6,16,8,8,6,3,3,2,1,1,0,0,0,8,8,2,3,1,1,0,0,1,6,5,1,2,4,0,2,1
533853454,0,,,25,11,14,0,0,0,25,11,14,11,6,5,25,11,14,14,5,9,6,2,4,0,0,0,10,10,0,7,1,2,0,0,0,10,8,2,0,9,0,0,3
533853463,0,,,15,7,8,1,1,0,14,6,8,7,3,4,11,5,6,7,3,4,0,0,0,0,0,0,6,6,1,3,1,0,1,0,0,5,4,1,0,4,0,1,2
533853471,0,,,18,10,8,2,1,1,16,9,7,13,7,6,16,9,7,3,2,1,2,2,0,0,0,0,8,8,2,4,0,2,0,0,0,6,6,0,1,2,0,1,1
533853472,1,,533853473;533853474,19,11,8,0,0,0,29,17,12,15,9,6,29,17,12,14,8,6,7,4,3,0,0,0,9,9,3,8,2,1,0,0,0,10,8,2,0,8,0,1,4
533853473,2,533853472,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533853474,2,533853472,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533853481,1,,533853482;533853483,30,14,16,4,3,1,33,15,18,16,7,9,32,15,17,17,8,9,4,2,2,0,0,0,14,14,7,5,4,2,0,0,0,11,10,1,1,10,0,2,4
533853482,2,533853481,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533853483,2,533853481,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533853501,2,533853504,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533853502,0,,,102,52,50,14,8,6,88,44,44,52,29,23,84,43,41,36,15,21,13,6,7,1,1,0,46,46,20,12,4,5,4,1,0,26,24,2,4,25,3,9,6
533853503,2,533853504,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533853504,1,,533853501;533853503,39,21,18,5,4,1,45,24,21,24,13,11,45,24,21,21,11,10,9,4,5,0,0,0,14,14,2,6,5,4,1,0,0,16,15,1,2,13,0,2,3
533853511,0,,,147,72,75,4,2,2,143,70,73,78,38,40,135,68,67,65,32,33,29,13,16,0,0,0,60,60,12,21,15,12,0,0,0,48,41,7,0,40,0,8,14
533853513,0,,,16,8,8,0,0,0,16,8,8,8,4,4,16,8,8,8,4,4,4,2,2,0,0,0,7,7,1,4,1,1,0,0,0,6,4,2,0,4,0,1,2
533853514,0,,,23,10,13,0,0,0,23,10,13,5,3,2,23,10,13,18,7,11,11,4,7,0,0,0,12,12,3,7,2,0,0,0,0,9,9,0,0,11,0,3,5
533853521,0,,,26,10,16,6,1,5,20,9,11,14,6,8,19,9,10,6,3,3,4,1,3,0,0,0,10,10,2,3,2,3,0,0,0,7,6,1,1,4,0,1,1
533853523,0,,,34,18,16,2,1,1,32,17,15,18,11,7,32,17,15,14,6,8,8,4,4,0,0,0,16,16,5,7,2,1,1,0,0,11,11,0,0,9,0,3,3
533853524,0,,,69,35,34,8,5,3,61,30,31,29,14,15,60,30,30,32,16,16,22,11,11,0,0,0,25,25,3,10,7,3,0,1,1,22,19,3,3,19,0,2,8
533853532,0,,,317,157,160,48,26,22,269,131,138,201,102,99,257,125,132,68,29,39,33,13,20,2,0,2,119,119,27,34,24,23,8,3,0,91,78,13,20,49,3,12,14
533853533,0,,,45,20,25,4,1,3,41,19,22,19,9,10,41,19,22,22,10,12,12,5,7,1,0,1,15,15,1,6,3,3,1,1,0,14,8,6,0,13,0,1,4
533853534,0,,,26,13,13,2,2,0,24,11,13,19,9,10,23,11,12,5,2,3,3,1,2,0,0,0,15,15,9,2,3,1,0,0,0,6,5,1,0,5,1,2,0
533853541,0,,,211,99,112,26,11,15,185,88,97,134,69,65,179,85,94,51,19,32,36,9,27,4,0,4,94,94,36,24,17,13,1,2,1,56,48,8,8,41,6,20,5
533853542,0,,,67,35,32,6,3,3,60,31,29,35,19,16,55,28,27,25,12,13,17,8,9,0,0,0,23,23,4,6,4,6,3,0,0,19,10,9,1,17,0,2,2
533853543,0,,,289,135,154,29,10,19,260,125,135,178,91,87,245,118,127,82,34,48,32,13,19,9,2,7,129,129,49,36,19,15,9,1,0,79,66,13,8,58,14,21,12
533853544,0,,,14,6,8,1,1,0,13,5,8,7,3,4,13,5,8,6,2,4,3,1,2,0,0,0,6,6,3,1,0,1,1,0,0,3,1,2,1,5,0,3,0
533853551,0,,,55,30,25,6,5,1,49,25,24,30,16,14,49,25,24,19,9,10,9,4,5,0,0,0,21,21,5,6,6,2,1,0,1,16,13,3,0,14,0,4,2
533853552,0,,,155,83,72,6,5,1,149,78,71,91,53,38,143,73,70,58,25,33,31,12,19,1,0,1,57,57,9,21,16,4,4,1,2,48,34,14,1,39,0,5,10
533853553,0,,,39,16,23,3,1,2,36,15,21,19,9,10,32,14,18,17,6,11,10,2,8,0,0,0,15,15,3,5,3,3,1,0,0,12,11,1,0,11,0,3,2
533853561,1,,533853564,116,59,57,15,10,5,102,50,52,60,32,28,102,50,52,42,18,24,26,10,16,0,0,0,39,39,9,10,10,3,4,2,2,31,21,10,2,32,0,7,4
533853563,0,,,23,11,12,0,0,0,23,11,12,6,4,2,23,11,12,17,7,10,11,4,7,0,0,0,13,13,5,6,2,0,0,0,0,8,5,3,0,12,0,5,4
533853564,2,533853561,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533853601,0,,,44,20,24,3,1,2,41,19,22,34,17,17,40,18,22,7,2,5,3,1,2,1,1,0,23,23,11,5,5,2,0,0,0,10,8,2,2,5,1,1,1
533853602,0,,,34,18,16,0,0,0,34,18,16,16,9,7,34,18,16,18,9,9,7,4,3,0,0,0,20,20,10,7,2,1,0,0,0,10,9,1,0,14,0,8,5
533853603,0,,,89,46,43,8,5,3,81,41,40,50,26,24,78,39,39,31,15,16,14,5,9,0,0,0,35,35,8,10,10,5,1,1,0,27,25,2,1,22,0,7,7
533853604,0,,,59,28,31,3,1,2,56,27,29,21,10,11,55,26,29,35,17,18,12,7,5,0,0,0,23,23,3,10,5,4,1,0,0,20,14,6,1,20,0,2,7
533853611,0,,,45,25,20,7,4,3,38,21,17,18,11,7,37,21,16,20,10,10,10,4,6,0,0,0,20,20,8,4,4,3,1,0,0,11,10,1,2,14,0,6,3
533853612,0,,,68,27,41,8,2,6,60,25,35,39,19,20,59,25,34,21,6,15,11,3,8,2,0,2,27,27,3,11,11,1,0,1,0,24,22,2,2,13,0,2,4
533853613,0,,,39,20,19,2,1,1,37,19,18,24,13,11,36,18,18,13,6,7,7,3,4,0,0,0,13,13,3,2,1,6,1,0,0,10,6,4,0,9,0,3,1
533853614,0,,,11,5,6,0,0,0,11,5,6,5,3,2,11,5,6,6,2,4,4,1,3,0,0,0,7,7,5,0,2,0,0,0,0,2,1,1,0,5,0,4,0
533853621,0,,,98,52,46,9,6,3,89,46,43,54,29,25,85,43,42,35,17,18,16,7,9,0,0,0,36,36,6,13,10,4,1,1,1,29,25,4,2,23,0,5,5
533853622,0,,,95,50,45,13,9,4,82,41,41,44,23,21,76,38,38,38,18,20,29,13,16,0,0,0,45,45,22,11,3,4,4,1,0,23,19,4,5,30,0,19,5
533853623,0,,,102,51,51,28,13,15,74,38,36,54,28,26,71,35,36,20,10,10,10,5,5,2,0,2,35,35,3,13,6,10,3,0,0,31,29,2,8,12,0,0,6
533853624,0,,,56,30,26,8,5,3,48,25,23,28,15,13,45,23,22,20,10,10,4,2,2,2,1,1,20,20,3,7,4,4,1,1,0,17,14,3,1,13,0,3,4
533853631,2,533853633,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533853632,2,533853634,,11,8,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,9,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533853633,1,,533853631,27,11,16,1,1,0,33,13,20,24,10,14,32,13,19,9,3,6,5,1,4,1,0,1,8,8,2,5,2,1,0,2,0,10,6,4,0,7,0,2,0
533853634,1,,533853632,37,19,18,2,1,1,46,26,20,27,17,10,44,25,19,19,9,10,8,5,3,1,0,1,14,14,9,9,2,0,3,0,0,14,12,2,1,12,2,2,4
533853641,1,,533853643,114,54,60,9,5,4,109,51,58,82,37,45,106,49,57,27,14,13,12,4,8,22,0,22,65,65,39,14,8,4,1,1,0,28,25,3,4,20,19,4,7
533853642,0,,,13,9,4,0,0,0,13,9,4,7,6,1,13,9,4,6,3,3,6,3,3,5,5,0,9,9,6,2,1,0,0,0,0,3,2,1,0,4,5,1,2
533853643,2,533853641,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533853644,0,,,20,11,9,1,1,0,19,10,9,4,2,2,18,9,9,15,8,7,13,7,6,0,0,0,10,10,3,5,1,1,0,0,0,7,7,0,0,9,0,3,5
533853651,0,,,20,9,11,1,1,0,19,8,11,13,5,8,19,8,11,6,3,3,3,2,1,8,2,6,12,12,8,2,1,0,1,0,0,4,3,1,0,3,7,0,2
533853652,2,533853654,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533853653,0,,,13,6,7,1,1,0,12,5,7,7,3,4,11,4,7,5,2,3,5,2,3,0,0,0,5,5,2,1,0,1,1,0,0,3,1,2,0,4,0,2,0
533853654,1,,533853652,29,13,16,2,2,0,29,12,17,10,4,6,28,11,17,19,8,11,9,4,5,0,0,0,10,10,1,2,7,0,1,0,0,10,7,3,0,10,0,1,1
533853661,0,,,21,11,10,0,0,0,21,11,10,8,5,3,21,11,10,13,6,7,5,2,3,0,0,0,10,10,4,2,3,1,0,0,0,6,6,0,0,9,0,3,1
533853663,0,,,96,47,49,12,6,6,84,41,43,51,27,24,80,40,40,33,14,19,21,9,12,0,0,0,30,30,7,7,2,6,5,2,1,23,13,10,2,25,0,7,4
533853664,0,,,44,22,22,1,0,1,43,22,21,26,15,11,40,20,20,17,7,10,11,3,8,0,0,0,17,17,5,5,2,2,3,0,0,11,7,4,0,13,0,3,1
533853701,0,,,27,11,16,4,1,3,23,10,13,12,5,7,23,10,13,11,5,6,4,2,2,0,0,0,11,11,2,4,3,2,0,0,0,9,7,2,2,7,0,2,2
533853702,0,,,74,39,35,10,6,4,64,33,31,37,19,18,62,33,29,27,14,13,14,5,9,0,0,0,28,28,5,12,4,5,1,0,1,23,20,3,2,19,0,4,5
533853703,0,,,34,17,17,0,0,0,34,17,17,13,8,5,34,17,17,21,9,12,15,6,9,0,0,0,18,18,6,8,4,0,0,0,0,12,9,3,0,13,0,3,4
533853704,0,,,43,20,23,5,2,3,38,18,20,24,13,11,37,17,20,14,5,9,9,2,7,0,0,0,14,14,4,1,3,3,2,1,0,10,5,5,0,11,0,4,1
533853711,0,,,151,54,97,5,3,2,146,51,95,38,18,20,143,49,94,108,33,75,90,25,65,0,0,0,30,29,11,7,6,5,0,0,0,18,15,3,0,16,1,4,5
533853712,0,,,21,10,11,2,1,1,19,9,10,11,6,5,19,9,10,8,3,5,4,1,3,0,0,0,8,8,2,3,1,0,2,0,0,6,4,2,1,5,0,1,2
533853713,0,,,33,21,12,1,1,0,32,20,12,16,11,5,32,20,12,16,9,7,12,6,6,0,0,0,13,13,2,6,3,1,0,1,0,10,7,3,0,9,1,0,3
533853714,0,,,39,18,21,7,3,4,32,15,17,16,9,7,32,15,17,16,6,10,6,1,5,1,0,1,12,12,1,4,3,1,2,0,1,11,7,4,2,8,0,1,2
533853721,0,,,64,30,34,7,1,6,57,29,28,31,16,15,54,27,27,26,13,13,7,3,4,0,0,0,23,23,4,8,5,3,2,0,1,19,15,4,0,16,0,2,7
533853722,0,,,20,9,11,3,2,1,17,7,10,5,1,4,17,7,10,12,6,6,4,1,3,0,0,0,9,9,2,5,1,0,1,0,0,7,6,1,1,8,0,2,3
533853723,0,,,26,12,14,0,0,0,26,12,14,16,8,8,25,11,14,10,4,6,5,2,3,0,0,0,14,14,6,5,2,1,0,0,0,8,7,1,0,7,0,2,2
533853724,0,,,37,18,19,4,1,3,33,17,16,22,11,11,29,15,14,11,6,5,4,2,2,0,0,0,14,14,0,8,4,1,1,0,0,14,13,1,0,7,0,0,4
533853731,0,,,55,27,28,4,3,1,51,24,27,27,14,13,48,23,25,24,10,14,16,7,9,1,0,1,24,24,10,5,4,4,0,0,1,14,7,7,1,19,0,9,3
533853732,0,,,59,29,30,9,4,5,50,25,25,25,12,13,49,25,24,25,13,12,12,5,7,1,0,1,27,27,12,7,3,2,2,1,0,15,10,5,1,18,0,6,4
533853733,0,,,23,11,12,4,2,2,19,9,10,11,5,6,19,9,10,8,4,4,4,2,2,0,0,0,10,10,3,4,0,3,0,0,0,7,7,0,1,5,0,2,3
533853734,0,,,34,14,20,6,2,4,28,12,16,19,9,10,28,12,16,9,3,6,3,1,2,0,0,0,12,12,2,5,1,1,3,0,0,10,7,3,2,7,0,2,1
533853741,0,,,37,18,19,7,4,3,30,14,16,18,7,11,29,14,15,12,7,5,2,2,0,0,0,0,16,16,5,7,0,2,2,0,0,11,9,2,1,8,0,2,3
533853742,0,,,40,18,22,3,0,3,37,18,19,17,11,6,35,18,17,20,7,13,10,4,6,0,0,0,18,18,7,4,5,0,2,0,0,11,8,3,1,13,0,4,4
533853743,0,,,46,20,26,11,6,5,35,14,21,23,9,14,34,14,20,12,5,7,4,1,3,0,0,0,15,15,2,3,4,4,2,0,0,13,10,3,3,7,0,1,2
533853744,0,,,123,54,69,12,3,9,111,51,60,58,28,30,103,48,55,53,23,30,26,10,16,0,0,0,50,50,13,18,8,6,4,1,0,37,29,8,3,35,0,11,10
533853751,0,,,77,37,40,4,4,0,73,33,40,39,20,19,71,32,39,34,13,21,15,5,10,1,0,1,36,36,12,15,4,3,1,1,0,23,19,4,2,23,0,7,6
533853752,0,,,119,57,62,11,8,3,108,49,59,51,25,26,104,49,55,57,24,33,32,11,21,2,0,2,50,50,15,16,14,1,1,1,2,35,29,6,1,41,0,14,13
533853753,0,,,50,28,22,3,1,2,47,27,20,27,16,11,46,26,20,20,11,9,10,5,5,0,0,0,28,28,14,10,1,2,1,0,0,14,12,2,0,17,0,8,3
533853754,0,,,13,6,7,3,2,1,10,4,6,3,1,2,10,4,6,7,3,4,3,1,2,0,0,0,6,6,4,0,1,0,0,1,0,2,1,1,0,6,0,4,0
533853761,0,,,44,19,25,2,2,0,42,17,25,17,9,8,41,17,24,25,8,17,15,4,11,0,0,0,20,20,7,7,3,1,2,0,0,13,8,5,0,17,0,5,4
533853762,0,,,20,8,12,1,0,1,19,8,11,12,6,6,19,8,11,7,2,5,5,1,4,1,0,1,7,7,0,2,4,1,0,0,0,7,4,3,0,6,0,0,2
533853763,0,,,15,8,7,0,0,0,15,8,7,5,2,3,15,8,7,10,6,4,6,3,3,0,0,0,7,7,2,3,1,1,0,0,0,5,4,1,0,6,0,1,3
533853764,0,,,11,6,5,0,0,0,11,6,5,6,4,2,10,5,5,5,2,3,5,2,3,0,0,0,5,5,1,2,2,0,0,0,0,4,4,0,0,3,0,1,1
533853773,0,,,15,6,9,1,0,1,14,6,8,8,4,4,14,6,8,6,2,4,5,2,3,0,0,0,7,7,1,5,0,1,0,0,0,6,5,1,0,4,0,1,2
533853801,0,,,126,56,70,8,2,6,118,54,64,66,34,32,115,54,61,52,20,32,28,10,18,0,0,0,49,49,7,20,13,5,4,0,0,41,37,4,3,33,0,6,10
533853803,0,,,100,55,45,19,12,7,81,43,38,61,32,29,77,42,35,20,11,9,7,4,3,0,0,0,37,37,9,9,8,8,2,0,1,27,25,2,7,14,0,2,5
533853804,0,,,36,17,19,0,0,0,36,17,19,17,9,8,36,17,19,19,8,11,10,3,7,0,0,0,20,20,6,12,2,0,0,0,0,14,12,2,0,13,1,4,5
533853811,2,533853813,,11,4,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533853812,0,,,36,15,21,1,0,1,35,15,20,21,11,10,33,15,18,14,4,10,10,2,8,1,0,1,16,16,5,5,4,1,1,0,0,11,8,3,1,9,0,2,3
533853813,1,,533853811,73,32,41,7,1,6,77,35,42,42,19,23,74,33,41,35,16,19,21,9,12,0,0,0,31,31,10,9,8,4,2,1,0,24,18,6,2,23,0,6,9
533853814,0,,,57,31,26,8,4,4,49,27,22,29,17,12,45,26,19,20,10,10,9,4,5,4,2,2,19,19,3,6,3,3,3,1,0,15,14,1,2,11,0,2,3
533853821,0,,,106,53,53,5,3,2,101,50,51,64,34,30,93,44,49,37,16,21,17,7,10,0,0,0,41,41,7,16,8,7,3,0,0,33,27,6,1,24,0,5,10
533853822,0,,,87,41,46,11,4,7,76,37,39,33,15,18,72,35,37,43,22,21,18,10,8,0,0,0,36,36,7,17,5,5,1,1,0,29,27,2,4,26,0,5,14
533853823,0,,,101,44,57,7,3,4,94,41,53,60,27,33,91,41,50,34,14,20,19,7,12,0,0,0,39,39,8,13,9,6,2,1,0,31,24,7,1,24,1,5,5
533853824,0,,,60,32,28,7,2,5,53,30,23,35,20,15,49,27,22,18,10,8,5,2,3,0,0,0,20,20,3,4,6,5,1,1,0,17,11,6,1,12,0,1,2
533853831,0,,,86,40,46,6,3,3,80,37,43,52,27,25,78,37,41,28,10,18,11,2,9,0,0,0,37,37,8,17,7,2,3,0,0,29,25,4,1,20,0,5,7
533853832,0,,,59,32,27,8,5,3,51,27,24,31,15,16,47,24,23,20,12,8,3,1,2,0,0,0,21,21,1,12,2,2,4,0,0,20,19,1,2,13,0,1,8
533853833,0,,,40,17,23,8,4,4,32,13,19,26,11,15,31,13,18,6,2,4,3,1,2,0,0,0,15,15,5,4,1,3,1,0,1,10,8,2,3,5,1,2,1
533853834,0,,,50,26,24,7,3,4,43,23,20,19,10,9,41,22,19,24,13,11,8,3,5,0,0,0,23,23,7,9,4,2,1,0,0,16,16,0,2,15,0,4,8
533853841,0,,,143,70,73,13,7,6,130,63,67,88,46,42,127,60,67,42,17,25,26,10,16,0,0,0,64,64,30,12,12,5,0,2,3,32,22,10,8,29,2,11,6
533853842,0,,,64,33,31,6,3,3,58,30,28,34,17,17,56,29,27,24,13,11,13,6,7,0,0,0,27,27,6,9,10,1,0,1,0,21,18,3,1,15,0,5,5
533853843,0,,,140,49,91,6,2,4,134,47,87,33,18,15,131,44,87,101,29,72,83,22,61,1,1,0,29,28,3,15,4,5,1,0,0,25,23,2,0,19,0,2,10
533853844,0,,,58,24,34,9,5,4,49,19,30,33,14,19,47,18,29,16,5,11,6,1,5,0,0,0,21,21,5,8,0,5,2,0,1,16,12,4,2,10,0,3,4
533853851,1,,533853853,63,35,28,2,1,1,71,37,34,34,21,13,66,34,32,37,16,21,18,7,11,0,0,0,28,28,9,11,5,4,1,1,0,22,18,4,0,25,0,9,8
533853853,2,533853851,,10,3,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
533853862,0,,,11,7,4,0,0,0,11,7,4,2,2,0,11,7,4,9,5,4,3,2,1,0,0,0,6,6,2,3,1,0,0,0,0,4,3,1,0,6,0,2,1
533853871,0,,,24,10,14,5,3,2,19,7,12,8,1,7,18,7,11,11,6,5,6,2,4,0,0,0,12,12,6,4,0,0,2,0,0,6,5,1,2,9,0,6,2
533853873,0,,,80,34,46,5,1,4,75,33,42,40,20,20,74,32,42,35,13,22,19,7,12,0,0,0,36,36,12,11,9,2,1,1,0,24,17,7,2,25,0,10,4
533853901,0,,,136,71,65,24,11,13,112,60,52,78,46,32,107,57,50,34,14,20,16,6,10,3,2,1,57,56,19,18,6,8,4,1,0,37,36,1,4,25,1,9,8
533853902,0,,,20,9,11,0,0,0,20,9,11,19,9,10,18,8,10,1,0,1,0,0,0,1,0,1,8,8,4,1,1,0,1,1,0,4,4,0,0,1,0,1,0
533853903,0,,,89,46,43,3,3,0,84,41,43,46,25,21,82,40,42,38,16,22,21,6,15,1,1,0,46,46,21,15,5,3,1,1,0,25,22,3,1,25,6,6,11
533853904,0,,,161,81,80,18,13,5,143,68,75,82,38,44,132,65,67,61,30,31,26,12,14,0,0,0,63,63,16,23,10,7,4,1,2,47,38,9,4,40,0,11,16
533853911,0,,,38,19,19,0,0,0,38,19,19,23,12,11,37,19,18,15,7,8,6,2,4,1,0,1,16,16,2,9,2,3,0,0,0,14,12,2,0,11,0,1,6
533853912,0,,,62,35,27,10,6,4,52,29,23,36,19,17,50,29,21,16,10,6,8,4,4,1,0,1,22,22,4,7,6,1,2,2,0,16,14,2,2,13,0,4,3
