KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000847001,T000847002,T000847003,T000847004,T000847005,T000847006,T000847007,T000847008,T000847009,T000847010,T000847011,T000847012,T000847013,T000847014,T000847015,T000847016,T000847017,T000847018,T000847019,T000847020,T000847021,T000847022,T000847023,T000847024,T000847025,T000847026,T000847027,T000847028,T000847029,T000847030,T000847031,T000847032,T000847033,T000847034,T000847035,T000847036,T000847037,T000847038,T000847039,T000847040,T000847041
,,,,Å@êlå˚ëçêî,Å@êlå˚ëçêîÅ@íj,Å@êlå˚ëçêîÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇQêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇRêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇSêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇTêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇUêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—ÇÃàÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃàÍî ê¢ë—êî,Å@äjâ∆ë∞ÇÃàÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃàÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈàÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈàÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—ÇÃàÍî ê¢ë—êî,Å@çÇóÓíPêgÇÃàÍî ê¢ë—êî,Å@çÇóÓïvïwÇÃÇ›ÇÃàÍî ê¢ë—êî
523822563,0,,,296,143,153,33,15,18,262,127,135,152,78,74,248,120,128,110,49,61,51,22,29,3,0,3,115,115,37,38,15,8,5,7,5,75,54,21,6,72,3,17,15
523822564,0,,,769,383,386,63,33,30,706,350,356,419,225,194,666,326,340,287,125,162,159,68,91,37,30,7,265,265,61,71,50,36,23,16,8,202,129,73,17,189,14,28,40
523822601,0,,,530,259,271,67,38,29,459,218,241,352,167,185,436,205,231,107,51,56,47,23,24,5,0,5,201,201,59,49,40,30,13,5,5,142,115,27,18,72,7,16,17
523822602,0,,,1289,612,677,166,72,94,1118,538,580,790,394,396,1059,512,547,328,144,184,177,66,111,3,3,0,461,460,88,169,88,63,39,10,3,365,316,49,60,183,6,28,55
523822603,0,,,308,157,151,36,21,15,272,136,136,174,88,86,257,127,130,98,48,50,47,25,22,0,0,0,107,107,16,37,25,15,6,4,4,91,72,19,11,60,1,8,21
523822604,0,,,1317,641,676,206,104,102,1107,535,572,812,394,418,1042,504,538,295,141,154,128,48,80,23,13,10,448,447,71,130,107,81,36,12,10,371,301,70,48,194,8,30,51
523822611,0,,,1509,740,769,191,112,79,1316,626,690,819,401,418,1256,593,663,497,225,272,216,106,110,2,1,1,588,588,104,222,143,80,27,8,4,481,423,58,61,312,6,57,117
523822612,0,,,980,443,537,141,67,74,838,376,462,488,232,256,802,355,447,350,144,206,200,86,114,4,2,2,359,358,88,111,72,63,16,4,4,267,233,34,29,192,1,52,55
523822613,0,,,1005,495,510,186,97,89,819,398,421,565,283,282,783,382,401,254,115,139,91,43,48,7,3,4,344,344,50,93,86,81,21,11,2,292,246,46,45,167,2,24,42
523822614,0,,,197,97,100,52,25,27,145,72,73,115,57,58,136,69,67,30,15,15,6,2,4,1,0,1,62,62,5,16,17,13,9,2,0,57,52,5,10,18,0,3,6
523822621,0,,,756,373,383,85,49,36,671,324,347,451,222,229,638,309,329,220,102,118,108,41,67,6,4,2,255,255,42,64,67,44,23,12,3,210,153,57,26,141,5,16,34
523822622,0,,,518,266,252,84,45,39,434,221,213,295,157,138,415,209,206,139,64,75,68,29,39,3,2,1,160,160,25,34,31,36,19,12,3,135,88,47,19,93,0,12,18
523822623,0,,,206,99,107,15,9,6,191,90,101,122,60,62,185,86,99,69,30,39,24,9,15,0,0,0,69,69,10,15,24,10,7,2,1,59,41,18,3,45,0,7,7
523822624,0,,,297,138,159,51,24,27,246,114,132,170,84,86,231,105,126,76,30,46,31,9,22,1,1,0,89,89,9,21,21,20,9,6,3,80,52,28,15,50,1,3,10
523822631,0,,,62,33,29,13,8,5,49,25,24,46,24,22,49,25,24,3,1,2,1,0,1,6,2,4,30,30,15,7,3,1,4,0,0,14,12,2,4,2,7,0,0
523822632,0,,,210,101,109,19,6,13,191,95,96,105,57,48,187,94,93,86,38,48,36,14,22,4,3,1,72,72,12,20,18,12,4,6,0,60,39,21,5,56,0,6,9
523822633,0,,,147,71,76,17,7,10,129,63,66,86,42,44,118,61,57,43,21,22,17,8,9,0,0,0,46,46,9,11,9,7,3,4,3,37,26,11,1,26,2,3,8
523822634,0,,,341,161,180,36,15,21,305,146,159,197,97,100,291,137,154,108,49,59,56,21,35,3,2,1,106,106,9,37,23,14,12,7,4,97,68,29,10,70,1,5,15
523822641,0,,,556,272,284,69,41,28,483,229,254,315,158,157,467,223,244,168,71,97,74,24,50,10,4,6,212,212,44,72,47,28,14,4,3,168,138,30,20,109,3,18,34
523822642,0,,,667,331,336,87,45,42,579,286,293,370,186,184,547,268,279,209,100,109,81,38,43,4,1,3,245,245,62,63,54,33,22,5,6,180,139,41,24,142,3,35,31
523822643,0,,,343,157,186,48,22,26,295,135,160,180,89,91,284,130,154,115,46,69,74,25,49,2,1,1,91,90,6,22,24,18,12,7,1,84,61,23,11,44,1,4,10
523822644,0,,,471,208,263,40,23,17,430,184,246,185,99,86,422,179,243,245,85,160,145,36,109,4,1,3,140,138,26,48,31,21,8,2,2,112,94,18,9,92,2,12,26
523822651,0,,,789,390,399,81,44,37,708,346,362,447,234,213,663,327,336,261,112,149,116,57,59,3,1,2,279,279,41,94,64,48,20,8,4,238,189,49,21,177,0,33,43
523822652,0,,,697,325,372,86,42,44,610,282,328,390,188,202,580,269,311,220,94,126,106,45,61,11,5,6,270,270,67,83,53,45,12,8,2,202,166,36,20,143,8,29,45
523822653,0,,,600,292,308,85,41,44,515,251,264,337,172,165,487,241,246,178,79,99,77,29,48,7,4,3,231,231,59,63,55,31,12,11,0,171,147,24,29,118,3,26,43
523822654,0,,,677,340,337,95,48,47,582,292,290,362,188,174,545,273,272,220,104,116,86,42,44,3,0,3,232,232,40,69,52,39,14,12,6,191,152,39,17,141,4,20,43
523822661,0,,,80,40,40,8,3,5,72,37,35,39,22,17,70,35,35,33,15,18,11,7,4,0,0,0,28,28,4,11,3,7,1,2,0,24,19,5,2,22,0,4,6
523822662,0,,,39,13,26,0,0,0,39,13,26,37,12,25,31,11,20,2,1,1,0,0,0,1,0,1,38,38,37,1,0,0,0,0,0,1,1,0,0,1,29,0,1
523822663,0,,,266,130,136,32,14,18,234,116,118,164,85,79,215,104,111,70,31,39,28,11,17,0,0,0,84,84,7,23,27,12,9,4,2,76,57,19,5,44,1,3,9
523822664,0,,,148,76,72,8,4,4,140,72,68,78,42,36,132,70,62,62,30,32,14,7,7,3,1,2,57,57,10,26,10,5,3,1,2,47,38,9,3,38,2,3,17
523822701,0,,,386,187,199,46,25,21,340,162,178,224,111,113,323,154,169,116,51,65,60,25,35,1,1,0,127,127,23,36,21,24,11,8,4,104,73,31,12,76,0,12,20
523822702,0,,,517,255,262,121,55,66,388,195,193,319,159,160,373,187,186,69,36,33,19,11,8,6,1,5,181,181,28,54,44,35,14,3,3,152,138,14,52,49,5,8,15
523822704,0,,,825,420,405,219,112,107,606,308,298,523,270,253,572,286,286,83,38,45,31,12,19,6,1,5,253,253,11,68,69,69,25,8,3,238,207,31,90,56,1,4,11
523822711,0,,,458,221,237,77,39,38,381,182,199,283,141,142,359,173,186,98,41,57,40,16,24,1,0,1,154,154,15,52,32,35,17,3,0,139,120,19,21,66,0,11,19
523822712,0,,,188,91,97,24,6,18,163,84,79,106,55,51,153,76,77,57,29,28,20,10,10,1,0,1,70,70,11,27,13,13,4,2,0,58,53,5,5,34,0,6,16
523822713,0,,,428,213,215,92,46,46,327,161,166,274,134,140,292,142,150,53,27,26,27,14,13,9,5,4,135,135,9,38,34,38,11,2,3,124,111,13,37,35,0,5,13
523822714,0,,,105,56,49,6,2,4,99,54,45,69,40,29,93,49,44,30,14,16,17,6,11,1,1,0,28,28,5,3,6,3,4,5,2,23,11,12,1,18,1,2,1
523822721,0,,,392,188,204,43,19,24,349,169,180,237,117,120,328,159,169,112,52,60,41,18,23,6,3,3,152,152,36,51,32,18,9,2,4,115,95,20,10,75,7,7,21
523822722,0,,,276,126,150,22,8,14,253,117,136,151,72,79,242,110,132,102,45,57,39,16,23,2,1,1,118,118,39,34,25,9,9,1,1,79,65,14,7,66,11,10,20
523822723,0,,,395,212,183,47,19,28,348,193,155,246,145,101,276,133,143,102,48,54,32,12,20,2,1,1,120,119,20,44,19,19,9,4,4,99,76,23,12,64,3,10,18
523822724,0,,,726,354,372,116,49,67,607,305,302,466,240,226,573,287,286,141,65,76,63,27,36,3,2,1,257,257,60,65,51,47,18,10,6,192,154,38,39,95,13,15,18
523822731,0,,,76,37,39,5,3,2,71,34,37,47,22,25,69,33,36,24,12,12,15,7,8,0,0,0,25,25,3,7,7,4,3,0,1,22,13,9,1,15,0,2,4
523822732,0,,,165,78,87,28,11,17,137,67,70,85,43,42,124,59,65,52,24,28,21,10,11,0,0,0,52,52,2,21,10,11,3,3,2,49,42,7,7,30,0,2,12
523822733,0,,,100,46,54,18,11,7,80,34,46,59,24,35,78,34,44,21,10,11,7,4,3,0,0,0,38,38,9,11,11,2,3,1,1,29,25,4,6,14,0,1,6
523822734,0,,,1039,531,508,88,42,46,943,485,458,580,291,289,917,469,448,363,194,169,109,52,57,8,3,5,329,327,28,144,74,56,18,7,0,297,252,45,26,194,0,20,86
523822741,0,,,466,216,250,56,33,23,410,183,227,236,119,117,388,171,217,174,64,110,101,28,73,5,5,0,122,121,15,30,26,24,14,9,3,106,71,35,11,69,4,5,10
523822742,0,,,396,200,196,44,24,20,352,176,176,224,114,110,332,163,169,128,62,66,59,28,31,6,2,4,130,130,22,35,32,15,13,8,5,107,70,37,19,86,0,12,21
523822743,0,,,259,120,139,29,14,15,229,105,124,135,62,73,217,99,118,94,43,51,37,16,21,0,0,0,99,99,27,27,19,13,10,2,1,72,57,15,11,61,0,20,18
523822751,0,,,95,44,51,9,3,6,86,41,45,53,26,27,82,38,44,33,15,18,11,6,5,1,0,1,30,30,2,9,9,4,4,2,0,27,19,8,3,19,0,1,3
523822752,0,,,155,75,80,20,11,9,135,64,71,79,40,39,130,61,69,56,24,32,35,13,22,0,0,0,42,42,5,8,10,8,3,3,5,37,16,21,7,33,0,3,2
523822761,0,,,59,29,30,3,3,0,56,26,30,37,17,20,53,25,28,19,9,10,10,3,7,2,1,1,17,17,2,3,4,4,1,3,0,15,8,7,2,12,1,0,2
523822762,0,,,48,22,26,6,4,2,42,18,24,27,11,16,41,17,24,15,7,8,9,4,5,0,0,0,14,14,2,5,2,0,1,3,1,12,7,5,1,11,0,2,3
523822763,0,,,62,31,31,8,4,4,54,27,27,27,14,13,53,26,27,27,13,14,13,6,7,3,3,0,21,21,4,8,2,1,4,2,0,17,9,8,1,16,0,1,3
523822764,0,,,104,47,57,6,4,2,98,43,55,57,28,29,94,42,52,41,15,26,24,7,17,0,0,0,32,32,4,10,2,9,4,3,0,28,15,13,0,27,0,4,7
523822772,0,,,25,14,11,0,0,0,25,14,11,11,8,3,25,14,11,14,6,8,9,5,4,0,0,0,11,11,3,2,6,0,0,0,0,8,7,1,0,9,1,2,1
523822773,0,,,34,19,15,2,2,0,32,17,15,21,11,10,29,15,14,11,6,5,8,5,3,0,0,0,11,11,1,1,6,2,1,0,0,10,9,1,1,7,0,1,0
523822774,1,,523822872,28,12,16,3,1,2,27,12,15,19,9,10,26,11,15,8,3,5,6,2,4,0,0,0,9,9,2,2,3,2,0,0,1,8,4,4,1,7,0,2,1
523822801,0,,,14,7,7,1,1,0,13,6,7,8,4,4,11,6,5,5,2,3,1,0,1,0,0,0,4,4,0,1,1,1,1,0,0,4,3,1,0,2,0,0,0
523822802,0,,,108,56,52,18,9,9,89,46,43,67,36,31,81,40,41,22,10,12,7,1,6,1,0,1,41,41,10,11,9,7,3,1,0,30,26,4,9,17,0,6,2
523822803,0,,,122,35,87,6,4,2,116,31,85,28,17,11,115,31,84,88,14,74,77,9,68,0,0,0,15,14,1,4,2,3,2,0,2,13,6,7,2,11,0,1,1
523822804,0,,,167,84,83,10,7,3,157,77,80,92,44,48,151,74,77,65,33,32,23,12,11,0,0,0,57,57,7,19,12,11,6,2,0,50,38,12,3,40,0,3,13
523822811,2,523822813,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523822812,0,,,24,11,13,2,0,2,22,11,11,11,5,6,21,11,10,11,6,5,3,1,2,0,0,0,9,9,1,3,4,0,1,0,0,8,6,2,2,7,0,1,3
523822813,1,,523822811,66,30,36,8,4,4,61,28,33,28,14,14,59,27,32,33,14,19,15,8,7,0,0,0,21,21,1,8,5,5,1,2,0,21,15,6,2,17,0,0,6
523822814,0,,,21,12,9,1,1,0,20,11,9,12,6,6,20,11,9,8,5,3,5,3,2,0,0,0,5,5,0,0,1,3,0,1,0,5,2,3,1,5,0,0,0
523822821,0,,,363,186,177,38,28,10,325,158,167,207,100,107,304,146,158,118,58,60,48,22,26,1,0,1,126,126,17,51,21,17,11,5,4,106,92,14,8,79,0,11,30
523822822,0,,,376,171,205,46,22,24,330,149,181,210,95,115,317,146,171,120,54,66,54,20,34,4,2,2,126,125,21,38,30,18,7,5,6,103,72,31,13,73,3,6,15
523822823,0,,,286,136,150,25,13,12,261,123,138,158,76,82,252,120,132,103,47,56,62,27,35,0,0,0,96,96,16,29,21,13,9,4,4,79,57,22,2,64,0,9,16
523822824,0,,,674,328,346,81,41,40,593,287,306,362,180,182,561,268,293,231,107,124,110,50,60,0,0,0,236,236,37,81,42,44,23,6,3,198,146,52,24,147,1,26,48
523822831,0,,,785,356,429,116,51,65,669,305,364,436,198,238,645,298,347,233,107,126,94,46,48,14,7,7,297,297,52,107,65,51,14,6,2,243,217,26,31,150,5,30,55
523822832,1,,523822834,852,428,424,89,52,37,764,375,389,525,270,255,717,347,370,239,105,134,111,45,66,1,0,1,295,295,40,104,60,54,25,7,6,255,195,60,18,164,0,22,37
523822833,0,,,568,252,316,65,29,36,503,223,280,270,135,135,486,211,275,233,88,145,141,42,99,5,3,2,160,159,12,60,37,29,11,7,3,147,116,31,21,92,0,6,31
523822834,2,523822832,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523822841,0,,,17,6,11,0,0,0,17,6,11,11,5,6,17,6,11,6,1,5,4,0,4,0,0,0,5,5,0,1,2,1,1,0,0,5,2,3,0,4,0,0,1
523822861,1,,523822862,56,26,30,5,3,2,61,27,34,40,19,21,58,25,33,21,8,13,13,4,9,0,0,0,20,20,7,2,4,3,5,1,0,15,9,6,1,17,0,7,2
523822862,2,523822861,,10,4,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523822863,1,,523822961,68,28,40,4,2,2,67,28,39,36,16,20,63,26,37,31,12,19,20,8,12,0,0,0,24,24,4,8,5,4,4,0,0,20,11,9,1,22,0,3,4
523822872,2,523822774,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523822901,2,523822902,,5,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523822902,1,,523822901;523822904,162,76,86,21,10,11,148,71,77,89,40,49,143,68,75,59,31,28,29,12,17,0,0,0,53,53,8,13,15,12,3,1,3,47,30,17,5,38,0,5,6
523822904,2,523822902,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523822911,0,,,14,6,8,3,2,1,11,4,7,4,1,3,11,4,7,7,3,4,2,1,1,0,0,0,4,4,0,1,1,1,1,0,0,4,2,2,0,3,0,0,1
523822912,0,,,138,76,62,8,4,4,130,72,58,78,47,31,127,70,57,52,25,27,31,14,17,0,0,0,47,47,3,17,13,8,6,0,0,44,31,13,3,34,0,1,10
523822913,0,,,203,99,104,22,10,12,181,89,92,117,58,59,176,86,90,64,31,33,31,10,21,1,0,1,69,69,13,22,13,8,7,4,2,56,34,22,5,44,0,7,9
523822914,0,,,82,43,39,2,0,2,80,43,37,39,20,19,80,43,37,41,23,18,20,8,12,0,0,0,29,29,3,11,8,2,5,0,0,26,18,8,0,26,0,3,6
523822921,0,,,432,197,235,50,33,17,382,164,218,236,111,125,353,150,203,146,53,93,82,30,52,1,1,0,151,151,31,39,38,18,18,3,4,120,85,35,7,103,1,22,18
523822922,0,,,551,263,288,77,39,38,474,224,250,273,134,139,452,212,240,201,90,111,133,56,77,8,3,5,184,183,32,62,33,35,16,3,2,149,127,22,20,104,3,17,36
523822923,0,,,670,349,321,103,61,42,566,287,279,421,221,200,527,265,262,145,66,79,72,31,41,11,10,1,234,234,43,61,53,51,18,4,4,190,156,34,31,93,9,14,26
523822924,0,,,302,151,151,42,18,24,260,133,127,155,82,73,242,122,120,105,51,54,65,28,37,3,0,3,111,111,27,30,23,16,11,3,1,82,60,22,7,69,1,17,15
523822931,1,,523822933,235,94,141,18,7,11,221,90,131,98,49,49,214,84,130,123,41,82,83,20,63,2,2,0,63,62,7,23,16,8,6,2,2,57,40,17,4,46,0,5,14
523822933,2,523822931,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523822961,2,523822863,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523822981,0,,,34,22,12,1,1,0,33,21,12,22,15,7,33,21,12,11,6,5,2,1,1,0,0,0,24,24,15,8,1,0,0,0,0,8,8,0,0,8,0,5,3
523822983,0,,,179,83,96,20,9,11,159,74,85,72,34,38,154,72,82,87,40,47,49,22,27,0,0,0,69,69,14,27,14,7,1,6,0,54,42,12,2,56,0,11,18
523822984,0,,,119,57,62,16,8,8,103,49,54,69,34,35,95,43,52,34,15,19,15,5,10,0,0,0,41,41,10,11,9,4,3,1,3,31,23,8,5,21,0,4,7
523826043,0,,,54,9,45,0,0,0,54,9,45,0,0,0,54,9,45,54,9,45,49,7,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523826111,2,523826112,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523826112,1,,523826111,166,72,94,13,7,6,157,68,89,65,29,36,154,67,87,92,39,53,49,22,27,1,0,1,72,72,21,28,12,6,3,3,0,51,35,16,1,59,0,16,17
523826114,0,,,280,133,147,20,11,9,260,122,138,125,64,61,255,117,138,135,58,77,73,32,41,0,0,0,120,120,34,43,23,12,5,3,0,85,63,22,5,87,0,26,23
523826121,0,,,14,6,8,0,0,0,14,6,8,5,3,2,14,6,8,9,3,6,2,1,1,1,0,1,10,10,7,2,1,0,0,0,0,3,3,0,0,6,3,3,2
523826123,0,,,405,186,219,52,29,23,353,157,196,178,88,90,334,151,183,175,69,106,96,32,64,1,0,1,166,165,53,51,26,22,11,2,0,111,90,21,5,108,2,34,32
523826124,1,,523826221;523826222;523826223,133,71,62,24,16,8,121,58,63,84,43,41,114,54,60,37,15,22,19,7,12,0,0,0,48,48,18,16,11,7,3,2,1,38,29,9,5,25,5,4,10
523826132,0,,,27,10,17,3,1,2,24,9,15,8,2,6,24,9,15,16,7,9,10,3,7,0,0,0,10,10,2,3,2,2,1,0,0,8,4,4,1,9,0,2,3
523826133,0,,,152,78,74,12,4,8,140,74,66,80,41,39,133,71,62,60,33,27,30,14,16,0,0,0,73,73,26,28,11,5,1,2,0,47,41,6,2,39,1,13,16
523826134,0,,,134,60,74,2,1,1,132,59,73,50,24,26,129,59,70,82,35,47,44,15,29,1,0,1,62,62,15,32,8,5,1,1,0,47,36,11,1,52,0,10,19
523826141,1,,523826143,25,12,13,1,1,0,28,14,14,15,8,7,27,13,14,13,6,7,6,4,2,0,0,0,14,14,5,7,2,1,0,0,0,10,10,0,0,10,0,4,3
523826143,2,523826141,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523826221,2,523826124,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523826222,2,523826124,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523826223,2,523826124,,6,0,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523826232,0,,,114,53,61,9,5,4,105,48,57,48,22,26,103,48,55,57,26,31,34,15,19,0,0,0,49,49,9,26,8,3,1,2,0,39,35,4,0,37,0,7,12
523826313,0,,,35,16,19,1,0,1,34,16,18,11,5,6,33,16,17,23,11,12,15,7,8,0,0,0,17,17,5,9,2,0,0,1,0,12,11,1,0,15,0,5,6
523826402,0,,,21,6,15,3,0,3,18,6,12,6,2,4,18,6,12,12,4,8,9,3,6,0,0,0,12,12,6,4,1,1,0,0,0,6,6,0,2,8,0,4,3
523826404,0,,,39,19,20,1,1,0,38,18,20,15,8,7,37,18,19,23,10,13,16,7,9,0,0,0,19,19,10,3,4,0,1,1,0,9,4,5,0,16,0,8,2
523826413,0,,,64,35,29,0,0,0,64,35,29,30,20,10,61,32,29,34,15,19,19,7,12,0,0,0,32,32,10,15,4,3,0,0,0,22,19,3,0,24,0,6,7
523826414,0,,,14,8,6,0,0,0,14,8,6,3,2,1,14,8,6,11,6,5,8,4,4,0,0,0,7,7,3,2,1,1,0,0,0,4,3,1,0,7,0,3,2
523826502,0,,,49,21,28,2,1,1,47,20,27,25,12,13,43,19,24,22,8,14,13,3,10,0,0,0,18,18,2,8,2,5,1,0,0,16,11,5,0,16,0,2,4
523826504,0,,,20,10,10,4,2,2,16,8,8,6,3,3,16,8,8,10,5,5,7,4,3,0,0,0,7,7,2,3,0,1,0,0,1,5,3,2,0,7,0,2,2
523826511,0,,,49,25,24,0,0,0,49,25,24,16,11,5,49,25,24,33,14,19,18,7,11,0,0,0,24,24,7,10,6,1,0,0,0,17,13,4,0,21,0,5,7
523826513,0,,,71,31,40,3,0,3,68,31,37,26,12,14,67,31,36,42,19,23,21,8,13,0,0,0,32,32,12,10,4,4,1,1,0,20,11,9,1,29,0,11,7
523826602,0,,,77,49,28,2,1,1,75,48,27,63,41,22,75,48,27,12,7,5,6,4,2,0,0,0,12,11,2,6,1,1,0,1,0,9,7,2,1,9,0,1,2
523826611,2,523826613,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523826612,2,523826614,,10,3,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523826613,1,,523826611,101,45,56,8,4,4,101,46,55,46,22,24,99,46,53,55,24,31,32,12,20,0,0,0,46,46,16,19,7,6,2,0,0,33,26,7,0,38,1,11,11
523826614,1,,523826612,104,46,58,8,4,4,106,45,61,60,28,32,101,43,58,46,17,29,26,9,17,1,0,1,40,40,11,15,9,7,2,0,1,32,22,10,0,34,0,9,8
523826621,2,523826623,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523826623,1,,523826621,71,33,38,9,5,4,64,29,35,28,15,13,62,28,34,36,14,22,21,7,14,0,0,0,27,27,6,9,6,4,3,0,0,22,12,10,2,24,0,5,8
523826711,2,523826714,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523826712,0,,,156,78,78,5,1,4,150,76,74,70,37,33,145,74,71,80,39,41,42,18,24,2,0,2,78,77,28,33,11,3,2,0,0,48,42,6,3,47,2,14,18
523826713,2,523826714,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523826714,1,,523826711;523826713,18,13,5,0,0,0,21,14,7,8,6,2,21,14,7,13,8,5,1,0,1,0,0,0,13,13,10,4,1,0,0,0,0,4,4,0,0,11,0,6,2
523826721,0,,,161,81,80,11,5,6,150,76,74,88,45,43,143,74,69,62,31,31,29,12,17,0,0,0,66,66,18,23,12,9,2,0,2,48,36,12,3,41,2,8,10
523826723,0,,,63,29,34,4,2,2,59,27,32,30,16,14,57,26,31,29,11,18,15,7,8,1,0,1,34,34,17,9,6,0,2,0,0,17,14,3,1,21,2,8,5
523826743,0,,,38,18,20,1,1,0,37,17,20,15,8,7,33,15,18,22,9,13,14,5,9,0,0,0,14,14,4,5,2,0,2,0,1,10,6,4,1,13,0,4,2
523826744,0,,,34,19,15,0,0,0,34,19,15,18,11,7,32,18,14,16,8,8,10,4,6,0,0,0,15,15,3,8,3,0,0,1,0,12,10,2,0,12,0,2,3
523826831,2,523826833,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
523826833,1,,523826831,123,60,63,7,5,2,117,56,61,59,30,29,114,54,60,58,26,32,31,14,17,2,0,2,71,71,42,18,7,0,4,1,0,29,23,6,2,45,0,20,9
